ID,Phylum,Class,Order,Family,ScientificName,CommonName,Mod,E_Hb,s_G,p_Am,E_Hp,p_M,T_A,kap_P,h_a,v,E_G,kap_R,kap_X,k_J,F_m,p_T,kap,E_Hj,E_Hs,E_Hx,t_0,E_Rj,kap_V,E_He,s_j,t_sj,k_E
Eurycea_quadridigitata,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea quadridigitata,Southeastern dwarf salamander,std,2.737,0.0001,132.633,165.7,128.077,8000.0,0.1,4.261e-8,0.011041,7309.12,0.95,0.8,0.002,6.5,0.0,0.94004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Eurycea_tonkawae,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea tonkawae,Jollyville Plateau salamander,std,0.906,0.0001,545.731,53.86,613.625,8000.0,0.1,1.183e-8,0.019985,7311.71,0.95,0.8,0.002,6.5,0.0,0.98315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gyrinophilus_gulolineatus,Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus gulolineatus,Berry cave salamander,std,0.0004629,0.0001,4638.47,29.65,7564.55,8000.0,0.1,3.518e-9,0.017855,7320.51,0.95,0.8,0.002,6.5,0.0,0.99947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gyrinophilus_palleucus,Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus palleucus,Tennessee cave salamander,std,0.01262,0.0001,71.4463,60.26,23.7558,8000.0,0.1,3.367e-9,0.051051,7313.7,0.95,0.8,0.002,6.5,0.0,0.99876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Aneides_aeneus,Chordata,Amphibia,Caudata,Plethodontidae,Aneides aeneus,Green salamander,std,18.0,0.0001,107.235,15370.0,51.9679,8000.0,0.1,8.366e-9,0.020773,7301.34,0.95,0.8,0.002,6.5,0.0,0.77035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Aneides_flavipunctatus,Chordata,Amphibia,Caudata,Plethodontidae,Aneides flavipunctatus,Black salamander,std,12.85,0.0001,156.644,1430.0,80.0014,8000.0,0.1,1.873e-9,0.019502,7314.11,0.95,0.8,0.002,6.5,0.0,0.91807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Desmognathus_brimleyorum,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus brimleyorum,Ouachita dusky salamander,std,6.668,0.0001,174.106,565.7,91.8536,8000.0,0.1,7.549e-8,0.025624,7310.78,0.95,0.8,0.002,6.5,0.0,0.9643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Desmognathus_fuscus,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus fuscus,Northern dusky salamander,std,3.295,0.0001,39.3754,325.2,22.5735,8000.0,0.1,3.135e-9,0.024606,7313.79,0.95,0.8,0.002,6.5,0.0,0.94289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Desmognathus_monticola,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus monticola,Seal salamander,std,44.26,0.0001,60.2696,848.5,29.4545,8000.0,0.1,2.421e-9,0.049207,7308.19,0.95,0.8,0.002,6.5,0.0,0.86072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Desmognathus_ochrophaeus,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus ochrophaeus,Allegheny Mountain dusky salamander,std,22.99,0.0001,37.9129,905.2,25.5637,8000.0,0.1,1.79e-9,0.031186,7311.35,0.95,0.8,0.002,6.5,0.0,0.80596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Desmognathus_ocoee,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus ocoee,Ocoee salamander,std,2.265,0.0001,51.7667,81.78,43.3164,8000.0,0.1,5.646e-9,0.020871,7299.08,0.95,0.8,0.002,6.5,0.0,0.95257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Desmognathus_quadramaculatus,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus quadramaculatus,Blackbelly salamander,std,39.39,0.0001,63.879,1833.0,23.4797,8000.0,0.1,5.217e-9,0.049341,7314.02,0.95,0.8,0.002,6.5,0.0,0.87973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ensatina_eschscholtzii,Chordata,Amphibia,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina aalamander,std,12.95,0.0001,38.9949,523.5,17.1596,8000.0,0.1,3.383e-8,0.01481,7322.93,0.95,0.8,0.002,6.5,0.0,0.85224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Phaeognathus_hubrichti,Chordata,Amphibia,Caudata,Plethodontidae,Phaeognathus hubrichti,Red hills salamander,std,349.5,0.0001,75.5038,15140.0,25.6342,8000.0,0.1,3.897e-9,0.026185,7312.57,0.95,0.8,0.002,6.5,0.0,0.72991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Plethodon_cinereus,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon cinereus,Red-backed salamander,std,0.1309,0.0001,31.6838,19.01,30.2011,8000.0,0.1,4.938e-10,0.056273,7287.5,0.95,0.8,0.002,6.5,0.0,0.98609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Plethodon_kentucki,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon kentucki,Cumberland Plateau salamander,std,0.1454,0.0001,42.2017,189.9,34.5745,8000.0,0.1,1.941e-9,0.054721,7305.99,0.95,0.8,0.002,6.5,0.0,0.98435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Speleomantes_ambrosii,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes ambrosii,Ambrosi's cave salamander,std,61.8,0.0001,96.0533,2705.0,45.6238,8000.0,0.1,3.166e-8,0.0097718,7300.38,0.95,0.8,0.002,6.5,0.0,0.82671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Speleomantes_imperialis,Chordata,Amphibia,Caudata,Plethodontidae,Speleomantes imperialis,Imperial cave salamander,std,102.1,0.0001,77.0412,5092.0,36.5623,8000.0,0.1,8.635e-9,0.014169,7302.85,0.95,0.8,0.002,6.5,0.0,0.7851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Amphiuma_means,Chordata,Amphibia,Caudata,Amphiumidae,Amphiuma means,Two-toed amphiuma,std,0.2103,0.0001,181.961,89.15,26.0061,8000.0,0.1,1.535e-9,0.011666,7305.7,0.95,0.8,0.002,6.5,0.0,0.99982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Rhyacotriton_olympicus,Chordata,Amphibia,Caudata,Rhyacotritonidae,Rhyacotriton olympicus,Olympic torrent salamander,std,3.811,0.0001,17.9904,228.6,17.1228,8000.0,0.1,1.551e-8,0.0079025,7322.41,0.95,0.8,0.002,6.5,0.0,0.80324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Rhyacotriton_variegatus,Chordata,Amphibia,Caudata,Rhyacotritonidae,Rhyacotriton variegatus,Southern torrent salamander,std,11.62,0.0001,58.704,522.4,53.4629,8000.0,0.1,1.384e-7,0.013808,7302.96,0.95,0.8,0.002,6.5,0.0,0.81422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ambystoma_macrodactylum,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma macrodactylum,Long-toed salamander,std,4.795,0.0001,48.9283,3516.0,17.9239,8000.0,0.1,2.312e-8,0.019903,7322.93,0.95,0.8,0.002,6.5,0.0,0.82362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ambystoma_maculatum,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted salamander,std,0.9259,0.0001,43.2098,247.4,19.4194,8000.0,0.1,6.22e-10,0.021461,7308.63,0.95,0.8,0.002,6.5,0.0,0.96203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ambystoma_mexicanum,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma mexicanum,Axolotl,std,4.339,0.0001,133.904,9123.0,25.3536,8000.0,0.1,2.626e-9,0.070266,7266.65,0.95,0.8,0.002,6.5,0.0,0.83973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ambystoma_opacum,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma opacum,Marbled salamander,std,0.1893,0.0001,122.25,90.14,137.043,8000.0,0.1,5.76e-9,0.021715,7305.38,0.95,0.8,0.002,6.5,0.0,0.98986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ambystoma_texanum,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma texanum,Small-mouth salamander,std,0.09613,0.0001,1934.5,7837.0,1800.16,8000.0,0.1,3.671e-9,0.022954,7398.12,0.95,0.8,0.002,6.5,0.0,0.97215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Dicamptodon_tenebrosus,Chordata,Amphibia,Caudata,Dicamptodontidae,Dicamptodon tenebrosus,Coastal giant salamander,std,145.7,0.0001,136.213,33290.0,26.5432,8000.0,0.1,2.498e-8,0.010096,7305.6,0.95,0.8,0.002,6.5,0.0,0.65198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Salamandrina_perspicillata,Chordata,Amphibia,Caudata,Salamandridae,Salamandrina perspicillata,Northern spectacled salamander,std,10.94,0.0001,19.2656,3119.0,11.52,8000.0,0.1,4.415e-10,0.081606,7347.02,0.95,0.8,0.00046973,6.5,0.0,0.73453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mertensiella_caucasica,Chordata,Amphibia,Caudata,Salamandridae,Mertensiella caucasica,Caucasian salamander,std,348.4,0.0001,93.795,21400.0,31.7523,8000.0,0.1,9.33e-9,0.022138,7306.57,0.95,0.8,0.002,6.5,0.0,0.45417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Chioglossa_lusitanica,Chordata,Amphibia,Caudata,Salamandridae,Chioglossa lusitanica,Gold-striped salamander,std,479.6,0.0001,140.213,10470.0,57.1642,8000.0,0.1,2.196e-9,0.24677,7305.2,0.95,0.8,0.002,6.5,0.0,0.61403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Salamandra_salamandra,Chordata,Amphibia,Caudata,Salamandridae,Salamandra salamandra,Fire salamander,std,332.4,0.0001,193.963,11900.0,52.6851,8000.0,0.1,2.951e-10,0.02668,7306.57,0.95,0.8,0.002,6.5,0.0,0.73738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Salamandra_lanzai,Chordata,Amphibia,Caudata,Salamandridae,Salamandra lanzai,Lanza's alpine salamander,std,11.69,0.0001,276.395,2017.0,115.314,8000.0,0.1,2.702e-8,0.085503,7266.72,0.95,0.8,0.002,6.5,0.0,0.98361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lyciasalamandra_atifi,Chordata,Amphibia,Caudata,Salamandridae,Lyciasalamandra atifi,Atif's Lycian salamander,std,3215.0,0.0001,83.5245,42960.0,23.0025,8000.0,0.1,9.671e-9,0.021462,7313.34,0.95,0.8,0.002,6.5,0.0,0.65162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lyciasalamandra_billae,Chordata,Amphibia,Caudata,Salamandridae,Lyciasalamandra billae,Bay Lycian salamander,std,343.2,0.0001,52.4536,5179.0,21.2796,8000.0,0.1,6.765e-9,0.020886,7316.34,0.95,0.8,0.002,6.5,0.0,0.86934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lyciasalamandra_luschani,Chordata,Amphibia,Caudata,Salamandridae,Lyciasalamandra luschani,Luschan's salamander,std,2890.0,0.0001,66.2417,23050.0,19.9032,8000.0,0.1,6.646e-9,0.020569,7318.53,0.95,0.8,0.002,6.5,0.0,0.62274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pleurodeles_waltl,Chordata,Amphibia,Caudata,Salamandridae,Pleurodeles waltl,Iberian ribbed newt,std,247.3,0.0001,448.871,57210.0,98.5265,8000.0,0.1,3.734e-10,0.20138,7310.54,0.95,0.8,0.002,6.5,0.0,0.80117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Echinotriton_andersoni,Chordata,Amphibia,Caudata,Salamandridae,Echinotriton andersoni,Anderson's crocodile newt,std,1.238,0.0001,810.59,2496.0,603.496,8000.0,0.1,2.266e-9,0.020749,7369.88,0.95,0.8,0.002,6.5,0.0,0.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tylototriton_verrucosus,Chordata,Amphibia,Caudata,Salamandridae,Tylototriton verrucosus,Himalayan newt,std,0.09336,0.0001,43.6905,153.9,19.0666,8000.0,0.1,2.998e-8,0.020605,7319.73,0.95,0.8,0.002,6.5,0.0,0.98701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notophthalmus_viridescens,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus viridescens,Eastern newt,std,2.864,0.0001,35.5287,2512.0,21.4839,8000.0,0.1,4.026e-10,0.020143,7312.73,0.95,0.8,0.002,6.5,0.0,0.66117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lissotriton_boscai,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton boscai,Bosca's newt,std,17.0415,0.0001,72.4892,2349.55,32.6342,8000.0,0.1,3.63858e-8,0.0617128,7298.65,0.95,0.8,0.002,6.5,0.0,0.590906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lissotriton_helveticus,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton helveticus,Palmate newt,std,1.807,0.0001,92.9207,1631.0,49.6594,8000.0,0.1,1.075e-8,0.076137,7304.99,0.95,0.8,0.002,6.5,0.0,0.86743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lissotriton_vulgaris,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton vulgaris,Smooth newt,std,22.75,0.0001,162.591,4030.0,62.1798,8000.0,0.1,2.854e-9,0.060839,7307.37,0.95,0.8,0.002,6.5,0.0,0.61036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neurergus_crocatus,Chordata,Amphibia,Caudata,Salamandridae,Neurergus crocatus,"Yellow-spotted newt,",std,1.248,0.0001,108.662,3048.0,59.9046,8000.0,0.1,1.367e-8,0.020503,7323.28,0.95,0.8,0.002,6.5,0.0,0.93417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neurergus_kaiseri,Chordata,Amphibia,Caudata,Salamandridae,Neurergus kaiseri,Kaiser's Spotted Newt,std,181.0,0.0001,439.838,244500.0,113.124,8000.0,0.1,3.37e-9,0.085503,7319.65,0.95,0.8,0.002,6.5,0.0,0.48736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neurergus_microspilotus,Chordata,Amphibia,Caudata,Salamandridae,Neurergus microspilotus,Yellow spotted mountain newt,std,1181.0,0.0001,429.353,312300.0,67.6551,8000.0,0.1,4.756e-9,0.085503,7305.75,0.95,0.8,0.002,6.5,0.0,0.48325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ommatotriton_vittatus,Chordata,Amphibia,Caudata,Salamandridae,Ommatotriton vittatus,Southern banded newt,std,46.43,0.0001,50.989,5240.0,24.6114,8000.0,0.1,1.224e-8,0.02019,7311.42,0.95,0.8,0.002,6.5,0.0,0.52646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Calotriton_arnoldi,Chordata,Amphibia,Caudata,Salamandridae,Calotriton arnoldi,Montseny brook newt,std,296.8,0.0001,290.553,17780.0,106.46,8000.0,0.1,5.186e-8,0.023659,7312.14,0.95,0.8,0.002,6.5,0.0,0.37835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
